8,左大臂前摆,12,9,0,-0.000364,0.058818,0.404200,0.999899,0.000000,0.014203,0.000000,1.000000,0.000000,-0.014203,0.000000,0.999899,0.014203
9,左大臂侧摆,255,10,8,-0.000364,0.108118,0.404200,0.999899,0.000000,0.014203,0.000000,1.000000,0.000000,-0.014203,0.000000,0.999899,0.000000
10,左臂肘前摆,255,11,9,-0.001913,0.108118,0.295111,0.999899,0.000000,0.014203,0.000000,1.000000,0.000000,-0.014203,0.000000,0.999899,0.000000
11,左手端,255,255,10,-0.003902,0.108118,0.155125,0.999899,0.000000,0.014203,0.000000,1.000000,0.000000,-0.014203,0.000000,0.999899,0.000000
12,右髋前摆,19,13,0,-0.000364,-0.057182,0.250000,0.810217,0.000000,-0.586130,0.000000,1.000000,0.000000,0.586130,0.000000,0.810217,-0.626274
13,右髋侧摆,255,14,12,-0.000364,-0.057182,0.250000,0.810217,-0.010175,-0.586042,0.000000,0.999849,-0.017359,0.586130,0.014065,0.810095,0.017360
14,右髋旋转,255,15,13,0.063632,-0.055287,0.161538,0.810281,-0.000000,-0.586042,-0.012555,0.999770,-0.017359,0.585907,0.021424,0.810095,-0.012557
15,右膝前摆,255,16,14,0.091000,-0.054476,0.123706,0.651868,-0.000000,0.758333,0.016247,0.999770,-0.013965,-0.758158,0.021424,0.651718,1.486916
16,右踝前摆,255,17,15,-0.000000,-0.052800,0.045500,1.000000,-0.000000,0.000000,0.000000,0.999770,-0.021424,0.000000,0.021424,0.999770,-0.860751
17,右踝侧摆,255,18,16,-0.000000,-0.052800,0.045500,1.000000,-0.000000,-0.000000,0.000000,1.000000,0.000000,0.000000,-0.000000,1.000000,-0.021426
18,右脚端,255,255,17,-0.000000,-0.052800,-0.000000,1.000000,-0.000000,-0.000000,0.000000,1.000000,0.000000,0.000000,-0.000000,1.000000,0.000000
19,左髋前摆,255,20,0,-0.000364,0.048418,0.250000,0.753990,0.000000,-0.656886,0.000000,1.000000,0.000000,0.656886,0.000000,0.753990,-0.716681
20,左髋侧摆,255,21,19,-0.000364,0.048418,0.250000,0.753990,-0.011298,-0.656788,0.000000,0.999852,-0.017200,0.656886,0.012968,0.753879,0.017201
21,左髋旋转,255,22,20,0.071357,0.050296,0.167676,0.754075,-0.000000,-0.656788,-0.014981,0.999740,-0.017200,0.656618,0.022809,0.753879,-0.014983
22,左膝前摆,255,23,21,0.102029,0.051099,0.132470,0.621293,-0.000000,0.783578,0.017873,0.999740,-0.014171,-0.783374,0.022809,0.621132,1.616956
23,左踝前摆,255,24,22,0.008000,0.052800,0.057934,1.000000,-0.000000,0.000000,0.000000,0.999740,-0.022809,-0.000000,0.022809,0.999740,-0.900404
24,左踝侧摆,255,25,23,0.008000,0.052800,0.057934,1.000000,-0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.000000,1.000000,-0.022811
25,左脚端,255,255,24,0.008000,0.052800,0.012434,1.000000,-0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000
0,主体,255,3,255,-0.000896,-0.011044,0.300000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1,头部,255,255,2,-0.000896,-0.011044,0.505700,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000
2,颈前摆,255,1,3,-0.000896,-0.011044,0.447200,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000
3,颈旋转,4,2,0,-0.000896,-0.011044,0.404200,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000
4,右大臂前摆,8,5,0,-0.000896,-0.074244,0.404200,0.999597,0.000000,-0.028402,0.000000,1.000000,0.000000,0.028402,0.000000,0.999597,-0.028406
5,右大臂侧摆,255,6,4,-0.000896,-0.123544,0.404200,0.999597,0.000000,-0.028402,0.000000,1.000000,0.000000,0.028402,0.000000,0.999597,0.000000
6,右臂肘前摆,255,7,5,0.002203,-0.123544,0.295144,0.999597,0.000000,-0.028402,0.000000,1.000000,0.000000,0.028402,0.000000,0.999597,0.000000
7,右手端,255,255,6,0.006179,-0.123544,0.155200,0.999597,0.000000,-0.028402,0.000000,1.000000,0.000000,0.028402,0.000000,0.999597,0.000000
8,左大臂前摆,12,9,0,-0.000896,0.052156,0.404200,0.999597,0.000000,0.028402,0.000000,1.000000,0.000000,-0.028402,0.000000,0.999597,0.028406
9,左大臂侧摆,255,10,8,-0.000896,0.101456,0.404200,0.999597,0.000000,0.028402,0.000000,1.000000,0.000000,-0.028402,0.000000,0.999597,0.000000
10,左臂肘前摆,255,11,9,-0.003994,0.101456,0.295144,0.999597,0.000000,0.028402,0.000000,1.000000,0.000000,-0.028402,0.000000,0.999597,0.000000
11,左手端,255,255,10,-0.007971,0.101456,0.155200,0.999597,0.000000,0.028402,0.000000,1.000000,0.000000,-0.028402,0.000000,0.999597,0.000000
12,右髋前摆,19,13,0,-0.000896,-0.063844,0.250000,0.808974,0.000000,-0.587844,0.000000,1.000000,0.000000,0.587844,0.000000,0.808974,-0.628391
13,右髋侧摆,255,14,12,-0.000896,-0.063844,0.250000,0.808974,-0.025657,-0.587284,0.000000,0.999047,-0.043646,0.587844,0.035309,0.808203,0.043660
14,右髋旋转,255,15,13,0.063236,-0.059078,0.161744,0.809381,-0.000000,-0.587284,-0.031669,0.998545,-0.043646,0.586429,0.053925,0.808203,-0.031705
15,右膝前摆,255,16,14,0.090662,-0.057039,0.124001,0.655129,-0.000000,0.755517,0.040742,0.998545,-0.035328,-0.754418,0.053925,0.654176,1.484142
16,右踝前摆,255,17,15,-0.000000,-0.052800,0.045500,1.000000,-0.000000,0.000000,0.000000,0.998545,-0.053925,0.000000,0.053925,0.998545,-0.856443
17,右踝侧摆,255,18,16,-0.000000,-0.052800,0.045500,1.000000,-0.000000,-0.000000,0.000000,1.000000,0.000000,0.000000,-0.000000,1.000000,-0.053952
18,右脚端,255,255,17,-0.000000,-0.052800,-0.000000,1.000000,-0.000000,-0.000000,0.000000,1.000000,0.000000,0.000000,-0.000000,1.000000,0.000000
19,左髋前摆,255,20,0,-0.000896,0.041756,0.250000,0.722783,0.000000,-0.691075,0.000000,1.000000,0.000000,0.691075,0.000000,0.722783,-0.762976
20,左髋侧摆,255,21,19,-0.000896,0.041756,0.250000,0.722783,-0.029616,-0.690440,0.000000,0.999081,-0.042854,0.691075,0.030974,0.722119,0.042868
21,左髋旋转,255,22,20,0.074501,0.046436,0.171145,0.723389,-0.000000,-0.690440,-0.040902,0.998244,-0.042854,0.689228,0.059241,0.722119,-0.040951
22,左膝前摆,255,23,21,0.106744,0.048437,0.137422,0.613707,-0.000000,0.789534,0.046773,0.998244,-0.036357,-0.788148,0.059241,0.612629,1.672147
23,左踝前摆,255,24,22,0.012000,0.052800,0.063906,1.000000,-0.000000,0.000000,0.000000,0.998244,-0.059241,-0.000000,0.059241,0.998244,-0.910050
24,左踝侧摆,255,25,23,0.012000,0.052800,0.063906,1.000000,-0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.000000,1.000000,-0.059276
25,左脚端,255,255,24,0.012000,0.052800,0.018406,1.000000,-0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000
0,主体,255,3,255,-0.001489,-0.018984,0.300000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1,头部,255,255,2,-0.001489,-0.018984,0.505700,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000
2,颈前摆,255,1,3,-0.001489,-0.018984,0.447200,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000
3,颈旋转,4,2,0,-0.001489,-0.018984,0.404200,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000
4,右大臂前摆,8,5,0,-0.001489,-0.082184,0.404200,0.999092,0.000000,-0.042596,0.000000,1.000000,0.000000,0.042596,0.000000,0.999092,-0.042609
5,右大臂侧摆,255,6,4,-0.001489,-0.131484,0.404200,0.999092,0.000000,-0.042596,0.000000,1.000000,0.000000,0.042596,0.000000,0.999092,0.000000
6,右臂肘前摆,255,7,5,0.003158,-0.131484,0.295199,0.999092,0.000000,-0.042596,0.000000,1.000000,0.000000,0.042596,0.000000,0.999092,0.000000
7,右手端,255,255,6,0.009122,-0.131484,0.155326,0.999092,0.000000,-0.042596,0.000000,1.000000,0.000000,0.042596,0.000000,0.999092,0.000000
8,左大臂前摆,12,9,0,-0.001489,0.044216,0.404200,0.999092,0.000000,0.042596,0.000000,1.000000,0.000000,-0.042596,0.000000,0.999092,0.042609
9,左大臂侧摆,255,10,8,-0.001489,0.093516,0.404200,0.999092,0.000000,0.042596,0.000000,1.000000,0.000000,-0.042596,0.000000,0.999092,0.000000
10,左臂肘前摆,255,11,9,-0.006136,0.093516,0.295199,0.999092,0.000000,0.042596,0.000000,1.000000,0.000000,-0.042596,0.000000,0.999092,0.000000
11,左手端,255,255,10,-0.012100,0.093516,0.155326,0.999092,0.000000,0.042596,0.000000,1.000000,0.000000,-0.042596,0.000000,0.999092,0.000000
12,右髋前摆,19,13,0,-0.001489,-0.071784,0.250000,0.807935,0.000000,-0.589272,0.000000,1.000000,0.000000,0.589272,0.000000,0.807935,-0.630157
13,右髋侧摆,255,14,12,-0.001489,-0.071784,0.250000,0.807935,-0.044072,-0.587621,0.000000,0.997199,-0.074791,0.589272,0.060426,0.805672,0.074861
14,右髋旋转,255,15,13,0.062679,-0.063617,0.162021,0.809136,-0.000000,-0.587621,-0.054315,0.995719,-0.074791,0.585106,0.092433,0.805672,-0.054495
15,右膝前摆,255,16,14,0.090121,-0.060124,0.124396,0.660291,-0.000000,0.751010,0.069418,0.995719,-0.061033,-0.747794,0.092433,0.657465,1.477706
16,右踝前摆,255,17,15,-0.000000,-0.052800,0.045500,1.000000,-0.000000,0.000000,0.000000,0.995719,-0.092433,0.000000,0.092433,0.995719,-0.849590
17,右踝侧摆,255,18,16,-0.000000,-0.052800,0.045500,1.000000,-0.000000,-0.000000,0.000000,1.000000,0.000000,0.000000,-0.000000,1.000000,-0.092565
18,右脚端,255,255,17,-0.000000,-0.052800,-0.000000,1.000000,-0.000000,-0.000000,0.000000,1.000000,0.000000,0.000000,-0.000000,1.000000,0.000000
19,左髋前摆,255,20,0,-0.001489,0.033816,0.250000,0.690821,0.000000,-0.723026,0.000000,1.000000,0.000000,0.723026,0.000000,0.690821,-0.808172
20,左髋侧摆,255,21,19,-0.001489,0.033816,0.250000,0.690821,-0.052419,-0.721123,0.000000,0.997368,-0.072500,0.723026,0.050085,0.689003,0.072564
21,左髋旋转,255,22,20,0.077258,0.041733,0.174761,0.692807,-0.000000,-0.721123,-0.075463,0.994509,-0.072500,0.717164,0.104647,0.689003,-0.075735
22,左膝前摆,255,23,21,0.110934,0.045119,0.142584,0.611665,-0.000000,0.791117,0.082788,0.994509,-0.064009,-0.786774,0.104647,0.608306,1.718055
23,左踝前摆,255,24,22,0.016000,0.052800,0.069588,1.000000,-0.000000,0.000000,0.000000,0.994509,-0.104647,-0.000000,0.104647,0.994509,-0.912633
24,左踝侧摆,255,25,23,0.016000,0.052800,0.069588,1.000000,-0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.000000,1.000000,-0.104839
25,左脚端,255,255,24,0.016000,0.052800,0.024088,1.000000,-0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000
0,主体,255,3,255,-0.002006,-0.026731,0.300000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1,头部,255,255,2,-0.002006,-0.026731,0.505700,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000
2,颈前摆,255,1,3,-0.002006,-0.026731,0.447200,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000
3,颈旋转,4,2,0,-0.002006,-0.026731,0.404200,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000
4,右大臂前摆,8,5,0,-0.002006,-0.089931,0.404200,0.998387,0.000000,-0.056782,0.000000,1.000000,0.000000,0.056782,0.000000,0.998387,-0.056812
5,右大臂侧摆,255,6,4,-0.002006,-0.139231,0.404200,0.998387,0.000000,-0.056782,0.000000,1.000000,0.000000,0.056782,0.000000,0.998387,0.000000
6,右臂肘前摆,255,7,5,0.004188,-0.139231,0.295276,0.998387,0.000000,-0.056782,0.000000,1.000000,0.000000,0.056782,0.000000,0.998387,0.000000
