22,左膝前摆,255,23,21,0.051119,0.053850,0.153493,0.904727,-0.000000,0.425992,0.043748,0.994713,-0.092913,-0.423739,0.102697,0.899943,0.774043,-0.000000,-0.026000,0.000000
23,左踝前摆,255,24,22,-0.000000,0.065000,0.045500,1.000000,-0.000000,0.000000,0.000000,0.994713,-0.102697,0.000000,0.102697,0.994713,-0.440058,-0.000000,-0.026000,0.000000
24,左踝侧摆,255,25,23,-0.000000,0.065000,0.045500,1.000000,-0.000000,-0.000000,0.000000,1.000000,0.000000,0.000000,-0.000000,1.000000,-0.102878,-0.000000,-0.026000,0.000000
25,左脚端,255,255,24,-0.000000,0.065000,-0.000000,1.000000,-0.000000,-0.000000,0.000000,1.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,-0.000000,-0.026000,0.000000
0,主体,255,3,255,0.000048,-0.019521,0.350000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.039000,0.000000
1,头部,255,255,2,0.000048,-0.019521,0.555700,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.039000,0.000000
2,颈前摆,255,1,3,0.000048,-0.019521,0.497200,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.039000,0.000000
3,颈旋转,4,2,0,0.000048,-0.019521,0.454200,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.039000,0.000000
4,右大臂前摆,8,5,0,0.000048,-0.082721,0.454200,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.039000,0.000000
5,右大臂侧摆,255,6,4,0.000048,-0.132021,0.454200,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.039000,0.000000
6,右臂肘前摆,255,7,5,0.000048,-0.132021,0.345100,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.039000,0.000000
7,右手端,255,255,6,0.000048,-0.132021,0.205100,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.039000,0.000000
8,左大臂前摆,12,9,0,0.000048,0.043679,0.454200,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.039000,0.000000
9,左大臂侧摆,255,10,8,0.000048,0.092979,0.454200,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.039000,0.000000
10,左臂肘前摆,255,11,9,0.000048,0.092979,0.345100,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.039000,0.000000
11,左手端,255,255,10,0.000048,0.092979,0.205100,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.039000,0.000000
12,右髋前摆,19,13,0,0.000048,-0.072321,0.300000,0.941353,0.000000,-0.337422,0.000000,1.000000,0.000000,0.337422,0.000000,0.941353,-0.344177,-0.000000,-0.039000,0.000000
13,右髋侧摆,255,14,12,0.000048,-0.072321,0.300000,0.941353,-0.009133,-0.337299,0.000000,0.999634,-0.027066,0.337422,0.025479,0.941009,0.027070,-0.000000,-0.039000,0.000000
14,右髋旋转,255,15,13,0.036881,-0.069365,0.197242,0.941398,-0.000000,-0.337299,-0.009698,0.999587,-0.027066,0.337159,0.028751,0.941009,-0.009701,-0.000000,-0.039000,0.000000
15,右膝前摆,255,16,14,0.052633,-0.068101,0.153297,0.898678,-0.000000,0.438609,0.012611,0.999587,-0.025838,-0.438428,0.028751,0.898306,0.798096,-0.000000,-0.039000,0.000000
16,右踝前摆,255,17,15,-0.000000,-0.065000,0.045500,1.000000,-0.000000,0.000000,0.000000,0.999587,-0.028751,-0.000000,0.028751,0.999587,-0.454051,-0.000000,-0.039000,0.000000
17,右踝侧摆,255,18,16,-0.000000,-0.065000,0.045500,1.000000,-0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.000000,1.000000,-0.028755,-0.000000,-0.039000,0.000000
18,右脚端,255,255,17,-0.000000,-0.065000,0.000000,1.000000,-0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000,-0.000000,-0.039000,0.000000
19,左髋前摆,255,20,0,0.000048,0.033279,0.300000,0.945701,0.000000,-0.325039,0.000000,1.000000,0.000000,0.325039,0.000000,0.945701,-0.331053,-0.000000,-0.039000,0.000000
20,左髋侧摆,255,21,19,0.000048,0.033279,0.300000,0.945701,-0.038049,-0.322804,0.000000,0.993125,-0.117060,0.325039,0.110704,0.939199,0.117329,-0.000000,-0.039000,0.000000
21,左髋旋转,255,22,20,0.035298,0.046062,0.197439,0.946466,-0.000000,-0.322804,-0.039925,0.992322,-0.117060,0.320326,0.123682,0.939199,-0.040212,-0.000000,-0.039000,0.000000
22,左膝前摆,255,23,21,0.050373,0.051529,0.153579,0.907626,-0.000000,0.419779,0.051919,0.992322,-0.112257,-0.416556,0.123682,0.900658,0.761892,-0.000000,-0.039000,0.000000
23,左踝前摆,255,24,22,-0.000000,0.065000,0.045500,1.000000,-0.000000,0.000000,0.000000,0.992322,-0.123682,0.000000,0.123682,0.992322,-0.433202,-0.000000,-0.039000,0.000000
24,左踝侧摆,255,25,23,-0.000000,0.065000,0.045500,1.000000,-0.000000,-0.000000,0.000000,1.000000,0.000000,0.000000,-0.000000,1.000000,-0.123999,-0.000000,-0.039000,0.000000
25,左脚端,255,255,24,-0.000000,0.065000,-0.000000,1.000000,-0.000000,-0.000000,0.000000,1.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,-0.000000,-0.039000,0.000000
0,主体,255,3,255,0.000114,-0.024850,0.350000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.052000,0.000000
1,头部,255,255,2,0.000114,-0.024850,0.555700,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.052000,0.000000
2,颈前摆,255,1,3,0.000114,-0.024850,0.497200,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.052000,0.000000
3,颈旋转,4,2,0,0.000114,-0.024850,0.454200,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.052000,0.000000
4,右大臂前摆,8,5,0,0.000114,-0.088050,0.454200,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.052000,0.000000
5,右大臂侧摆,255,6,4,0.000114,-0.137350,0.454200,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.052000,0.000000
6,右臂肘前摆,255,7,5,0.000114,-0.137350,0.345100,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.052000,0.000000
7,右手端,255,255,6,0.000114,-0.137350,0.205100,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.052000,0.000000
8,左大臂前摆,12,9,0,0.000114,0.038350,0.454200,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.052000,0.000000
9,左大臂侧摆,255,10,8,0.000114,0.087650,0.454200,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.052000,0.000000
10,左臂肘前摆,255,11,9,0.000114,0.087650,0.345100,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.052000,0.000000
